u,g,r,i,z,class,z1,zerr,u-g,g-r,r-i,i-z,class_encoded
18.66879,16.55059,15.65822,15.27071,15.03248,STAR,4.829895e-05,1.217541e-05,2.1182000000000016,0.8923699999999997,0.3875100000000007,0.23822999999999972,2
18.48249,16.7845,16.00117,15.63166,15.33718,GALAXY,0.05033249,1.844569e-05,1.6979899999999972,0.783330000000003,0.36950999999999823,0.2944800000000001,0
19.36851,19.20865,19.17926,18.93389,18.94652,QSO,1.817665,0.0005748353,0.1598600000000019,0.02938999999999936,0.24536999999999765,-0.01262999999999792,1
18.99895,17.56481,16.92798,16.55814,16.32808,GALAXY,0.07260109,1.150481e-05,1.4341399999999993,0.6368299999999998,0.36983999999999995,0.2300600000000017,0
19.36679,17.66219,16.86609,16.48091,16.13806,GALAXY,0.09939475,2.39094e-05,1.7046000000000028,0.7960999999999991,0.3851799999999983,0.3428500000000021,0
18.11996,16.45321,15.76321,15.45016,15.28896,STAR,-0.0001435001,7.393047e-06,1.6667500000000004,0.6899999999999977,0.3130500000000005,0.1612000000000009,2
19.16509,17.97033,17.98533,18.03566,18.06086,STAR,-0.0009107649,1.062371e-05,1.1947599999999987,-0.015000000000000568,-0.050329999999998876,-0.025200000000001666,2
17.12538,16.11017,15.89119,15.83244,15.70787,STAR,-0.001084785,1.364373e-05,1.0152099999999997,0.21898000000000017,0.05874999999999986,0.12457000000000029,2
18.03444,16.36853,15.51791,15.03177,14.69506,GALAXY,0.05139397,1.370492e-05,1.6659100000000002,0.8506199999999993,0.4861400000000007,0.33671000000000006,0
17.61639,16.55138,16.22907,15.97978,15.847,GALAXY,0.03623216,5.477674e-06,1.0650099999999973,0.32231000000000165,0.24929000000000023,0.13278000000000034,0
19.54394,19.45976,19.29438,19.1385,19.23352,QSO,1.501656,0.0003953048,0.08417999999999992,0.16537999999999897,0.1558799999999998,-0.0950199999999981,1
15.69838,13.78755,12.88154,12.46093,12.21871,GALAXY,0.01612832,6.094662e-06,1.9108300000000007,0.9060100000000002,0.42060999999999993,0.24221999999999966,0
18.95243,15.62175,15.16683,16.37959,12.47357,STAR,-0.0001723003,9.902547e-06,3.330679999999999,0.4549200000000013,-1.2127600000000012,3.90602,2
17.76083,17.67396,17.9462,18.20621,18.44522,STAR,-0.0002357183,1.51996e-05,0.08686999999999756,-0.27224000000000004,-0.26000999999999763,-0.2390100000000004,2
18.64266,17.36523,17.25676,17.2643,17.24203,STAR,-0.0004989544,1.963058e-05,1.277429999999999,0.10847000000000051,-0.00753999999999877,0.022269999999998902,2
17.33402,15.75892,15.1739,14.96857,14.87423,STAR,-0.0001221772,9.846953e-06,1.575099999999999,0.5850200000000001,0.20533,0.09433999999999898,2
18.52694,18.2944,18.07038,18.06515,18.1674,QSO,1.172618,0.0004463876,0.2325400000000002,0.22401999999999944,0.005230000000000956,-0.1022500000000015,1
18.04095,17.13422,16.83347,16.68715,16.63651,STAR,-0.001254364,1.826505e-05,0.9067299999999996,0.30075000000000074,0.14631999999999934,0.0506399999999978,2
19.54856,17.98048,17.08894,16.57637,16.21205,GALAXY,0.1017545,8.095549e-06,1.5680799999999984,0.8915399999999991,0.5125700000000002,0.3643199999999993,0
17.78758,15.96236,15.32941,15.11595,14.99378,STAR,-2.648571e-05,6.820276e-06,1.825219999999998,0.632950000000001,0.21345999999999954,0.12217000000000056,2
18.85059,17.02471,16.16483,15.74952,15.43341,GALAXY,0.05191678,1.309828e-05,1.8258800000000015,0.8598800000000004,0.41530999999999807,0.3161100000000001,0
19.09311,17.98141,17.38049,16.96273,16.75626,GALAXY,0.102449,8.432188e-06,1.111699999999999,0.6009199999999986,0.41776000000000124,0.2064699999999995,0
19.34051,18.00201,17.34051,16.94988,16.67241,GALAXY,0.08735929,1.298364e-05,1.3384999999999998,0.6615000000000002,0.39062999999999803,0.277470000000001,0
18.75414,17.61703,17.15745,16.97504,16.9157,STAR,-0.0003528017,2.583712e-05,1.1371099999999998,0.459579999999999,0.18241000000000085,0.05933999999999884,2
18.68893,17.69665,17.36458,17.2233,17.17397,STAR,-0.0009086285,1.35353e-05,0.9922799999999974,0.33207000000000164,0.14128000000000185,0.049329999999997654,2
16.58752,15.54706,15.34867,15.30396,15.30805,STAR,-0.0001474508,1.052596e-05,1.0404600000000013,0.19838999999999984,0.04471000000000025,-0.004089999999999705,2
19.37762,19.20455,18.78788,18.67706,18.64389,QSO,1.169456,0.0003131384,0.17306999999999917,0.4166699999999999,0.11082000000000036,0.03317000000000192,1
18.8173,17.55317,17.02481,16.8111,16.72949,GALAXY,0.0,0.0,1.264129999999998,0.5283600000000028,0.21370999999999896,0.08161000000000129,0
19.09942,17.8465,17.25803,16.87263,16.56898,GALAXY,0.09835874,1.130276e-05,1.2529199999999996,0.5884699999999974,0.38540000000000063,0.3036500000000011,0
18.8486,17.68315,17.27137,17.12782,17.05775,STAR,-0.0002763369,1.104249e-05,1.1654499999999999,0.41178000000000026,0.14355000000000118,0.07007000000000119,2
17.43277,16.24303,15.48649,15.0439,14.69344,QSO,0.04676759,2.476711e-05,1.1897400000000005,0.7565400000000011,0.44258999999999915,0.35046,1
19.43978,18.14661,17.52889,17.1356,16.89417,GALAXY,0.1037232,7.174116e-06,1.29317,0.6177199999999985,0.39329000000000036,0.24143000000000114,0
16.76316,15.58099,15.29227,15.17191,15.15524,STAR,-0.001014559,5.428856e-06,1.1821699999999993,0.28871999999999964,0.1203599999999998,0.016670000000001295,2
19.03705,17.77894,17.44596,17.20371,17.03481,GALAXY,0.03620241,1.575614e-05,1.258110000000002,0.33297999999999917,0.24224999999999852,0.16890000000000072,0
19.54127,17.98036,17.13873,16.70507,16.42795,GALAXY,0.1176672,2.156256e-05,1.5609099999999998,0.8416300000000021,0.4336599999999997,0.27712000000000003,0
17.98516,16.44342,15.72652,15.34171,15.04799,GALAXY,0.02470529,1.473433e-05,1.5417400000000008,0.716899999999999,0.3848099999999999,0.2937200000000004,0
18.05048,16.23209,15.38464,14.93493,14.58604,GALAXY,0.05712808,1.511471e-05,1.8183900000000008,0.8474500000000003,0.4497099999999996,0.34888999999999903,0
18.34952,16.81541,16.15125,15.86235,15.71912,STAR,-0.0008012597,1.590316e-05,1.5341099999999983,0.664159999999999,0.2889000000000017,0.14322999999999908,2
18.89872,17.54154,16.991,16.77864,16.65593,STAR,-5.617082e-05,7.640871e-06,1.3571799999999996,0.5505400000000016,0.21236000000000033,0.12270999999999788,2
19.45329,17.87012,16.94224,16.47796,16.13429,GALAXY,0.1483732,1.965207e-05,1.583169999999999,0.9278799999999983,0.46428000000000225,0.3436699999999995,0
19.45634,18.4164,17.78574,17.35477,17.15612,GALAXY,0.1295933,7.215709e-06,1.0399400000000014,0.6306599999999989,0.4309700000000021,0.1986499999999971,0
18.03725,16.83811,16.35093,16.09485,16.00315,GALAXY,0.03609796,1.107001e-05,1.1991399999999999,0.4871799999999986,0.25608000000000075,0.09169999999999945,0
19.06487,17.83436,17.96095,18.06669,18.17902,STAR,0.00017219,1.246957e-05,1.2305099999999989,-0.1265900000000002,-0.10574000000000083,-0.11233000000000004,2
19.49358,18.38686,17.99731,17.87583,17.82025,STAR,-0.0002112087,1.245445e-05,1.1067200000000028,0.38954999999999984,0.12147999999999826,0.055579999999999075,2
17.99487,16.51094,15.90117,15.65738,15.54976,STAR,-0.0001288374,8.729093e-06,1.4839299999999973,0.609770000000001,0.24379000000000062,0.10762000000000072,2
18.13686,16.8482,16.31462,16.08201,15.98683,STAR,-0.000410512,8.789678e-06,1.2886600000000001,0.5335799999999971,0.2326100000000011,0.09518000000000093,2
18.81157,17.27699,16.3066,15.8267,15.46662,GALAXY,0.1785287,1.834824e-05,1.5345799999999983,0.9703900000000019,0.4798999999999989,0.36007999999999996,0
19.36917,17.98143,17.18659,16.75551,16.44117,GALAXY,0.1294801,1.31854e-05,1.3877400000000009,0.7948400000000007,0.4310799999999979,0.3143400000000014,0
18.39375,16.49897,15.55146,15.11898,14.77482,GALAXY,0.08684968,2.00384e-05,1.8947800000000008,0.9475099999999994,0.43248,0.34416000000000047,0
19.44113,17.73178,17.036,16.77685,16.65295,STAR,5.789673e-05,7.562041e-06,1.7093500000000006,0.6957799999999992,0.25915000000000177,0.12389999999999901,2
17.15358,15.89159,15.90135,15.95077,15.99937,STAR,9.169956e-05,3.579071e-06,1.2619900000000008,-0.009759999999999991,-0.049419999999999575,-0.04860000000000042,2
18.21829,17.07772,16.64548,16.29765,16.13085,GALAXY,0.07205855,9.580715e-06,1.1405700000000003,0.4322400000000002,0.3478299999999983,0.16680000000000206,0
19.2174,17.92637,17.37734,17.16023,17.03323,STAR,-0.0004596969,8.871019e-06,1.2910300000000028,0.5490299999999984,0.2171100000000017,0.1269999999999989,2
18.56968,17.39166,17.35403,17.39429,17.44359,STAR,4.986853e-05,5.084768e-06,1.17802,0.03763000000000005,-0.04025999999999996,-0.04929999999999879,2
18.11584,16.81593,16.88503,16.95557,17.01043,STAR,8.665024e-05,7.707746e-06,1.299909999999997,-0.06909999999999883,-0.07054000000000116,-0.05485999999999791,2
17.54478,15.94276,15.18909,14.78807,14.50173,GALAXY,0.0693548,1.067476e-05,1.6020199999999996,0.7536699999999996,0.4010200000000008,0.28633999999999915,0
18.38333,16.65128,15.79399,15.31669,14.95303,GALAXY,0.03898042,1.104931e-05,1.732050000000001,0.857289999999999,0.4773000000000014,0.36365999999999943,0
17.53764,16.47276,16.26157,16.20425,16.21601,STAR,0.0001102736,1.16627e-05,1.0648799999999987,0.211190000000002,0.057320000000000704,-0.011760000000002435,2
19.42281,19.22412,19.07606,18.86859,18.88457,QSO,1.460706,0.0006883004,0.19868999999999915,0.14806000000000097,0.20746999999999716,-0.015979999999998995,1
19.25498,18.67849,18.62745,18.48785,18.22224,QSO,2.356359,0.0002083292,0.5764899999999997,0.05104000000000042,0.13959999999999795,0.26561000000000234,1
18.46592,16.71256,15.76615,15.28379,14.91055,GALAXY,0.0867196,1.971347e-05,1.7533600000000007,0.9464100000000002,0.4823599999999999,0.37323999999999913,0
18.80441,17.51547,16.89356,16.61316,16.45836,STAR,-0.00102618,1.219052e-05,1.2889400000000002,0.6219099999999997,0.2804000000000002,0.1548000000000016,2
19.29358,19.15814,19.11277,18.96008,18.8221,QSO,2.042439,0.0007290529,0.13543999999999912,0.045369999999998356,0.15268999999999977,0.13798000000000243,1
18.69793,17.84793,17.57053,17.4486,17.3898,STAR,-0.0006487739,1.372736e-05,0.8499999999999979,0.2774000000000001,0.12193000000000254,0.058799999999997965,2
19.4581,17.4352,16.42556,15.94838,15.6016,GALAXY,0.07369617,1.191341e-05,2.0229000000000035,1.0096399999999974,0.4771800000000006,0.34678000000000075,0
18.35841,16.54492,15.74011,15.3352,15.01793,GALAXY,0.03621158,1.783582e-05,1.813489999999998,0.8048100000000016,0.4049099999999992,0.3172700000000006,0
18.57701,17.15512,16.43174,16.03882,15.75247,GALAXY,0.08956446,1.104315e-05,1.4218900000000012,0.7233799999999988,0.39292000000000016,0.28635000000000055,0
16.0381,14.87978,15.12189,15.28754,15.3948,STAR,-0.0006512385,3.114013e-06,1.1583199999999998,-0.24211000000000027,-0.1656499999999994,-0.10726000000000013,2
19.45742,18.26548,17.67646,17.30045,17.12056,GALAXY,0.1017662,8.543194e-06,1.191939999999999,0.5890200000000014,0.3760099999999973,0.17989000000000033,0
19.49262,18.1723,17.83788,17.6988,17.65961,STAR,-0.0004795159,1.057701e-05,1.3203199999999988,0.3344200000000015,0.13907999999999987,0.03918999999999784,2
18.04678,16.67284,16.17304,15.99489,15.88272,STAR,7.154729e-05,9.054395e-06,1.3739399999999975,0.49980000000000047,0.17815000000000047,0.11216999999999899,2
19.21084,17.77057,16.9669,16.63059,16.4314,STAR,0.0004006886,1.467969e-05,1.4402700000000017,0.8036700000000003,0.33630999999999744,0.19919000000000153,2
19.19993,17.43067,16.66634,16.3554,16.20182,STAR,0.0001304883,8.132086e-06,1.7692599999999992,0.7643299999999975,0.3109400000000022,0.15357999999999805,2
18.5087,17.27306,16.83842,16.67381,16.62608,STAR,9.74826e-05,9.571088e-06,1.23564,0.4346400000000017,0.1646099999999997,0.04772999999999783,2
19.53264,17.81419,16.63757,16.16239,15.80791,GALAXY,0.1490849,2.621098e-05,1.7184500000000007,1.1766199999999998,0.4751800000000017,0.3544799999999988,0
18.65741,17.56288,17.1074,16.79118,16.6776,GALAXY,0.08491308,8.209728e-06,1.094529999999999,0.45548000000000144,0.3162199999999977,0.1135799999999989,0
18.62104,16.69191,15.71682,15.21491,14.78706,GALAXY,0.07701143,2.063575e-05,1.9291300000000007,0.9750899999999998,0.5019100000000005,0.4278499999999994,0
18.35413,17.45333,17.16138,17.04509,17.0419,STAR,-0.0002655525,1.079057e-05,0.9008000000000003,0.29194999999999993,0.11629000000000289,0.003190000000000026,2
19.21078,18.07674,17.56011,17.31588,17.19775,STAR,0.0001581043,1.595583e-05,1.1340399999999988,0.5166299999999993,0.24423000000000172,0.11813000000000073,2
15.96252,14.78391,14.81815,14.87684,14.96769,STAR,-0.0006733401,5.177072e-06,1.178609999999999,-0.034239999999998716,-0.05869000000000035,-0.09084999999999965,2
18.88243,17.75633,17.37203,17.22092,17.14614,STAR,-0.0004972579,1.314146e-05,1.126100000000001,0.38429999999999964,0.1511099999999992,0.07478000000000051,2
18.12366,17.76056,17.79406,17.88573,17.92184,QSO,0.6713082,0.0001381735,0.3630999999999993,-0.033500000000000085,-0.09166999999999703,-0.03611000000000075,1
18.29705,16.79079,16.06063,15.63228,15.26193,GALAXY,0.03332142,8.231922e-06,1.5062599999999975,0.7301600000000015,0.42835,0.3703500000000002,0
18.90543,17.67892,17.22064,17.04917,17.00286,STAR,-0.0003082093,1.196099e-05,1.2265099999999975,0.458280000000002,0.17146999999999935,0.04631000000000185,2
18.181,18.06348,18.06809,17.94212,17.77293,QSO,2.113797,0.00012892,0.11752000000000251,-0.004610000000003112,0.12597000000000236,0.1691900000000004,1
19.16043,18.89499,18.85493,18.62575,18.62671,QSO,1.668934,0.0003960754,0.2654400000000017,0.04006000000000043,0.2291799999999995,-0.0009599999999991837,1
19.55964,18.2468,17.27707,16.82308,16.47761,GALAXY,0.1531515,1.970828e-05,1.3128400000000013,0.969730000000002,0.45398999999999745,0.3454700000000024,0
18.80477,16.97655,16.17899,15.83896,15.61362,STAR,0.0001415803,8.324561e-06,1.8282200000000017,0.7975600000000007,0.3400299999999987,0.22534000000000098,2
19.19018,17.90462,17.18435,16.81024,16.55839,GALAXY,0.1111059,1.388425e-05,1.2855600000000003,0.7202700000000029,0.37410999999999817,0.251850000000001,0
19.10645,17.68152,16.85613,16.41793,16.06131,GALAXY,0.09140792,1.388308e-05,1.4249299999999998,0.8253899999999987,0.4382000000000019,0.3566199999999995,0
18.70528,17.51332,17.07208,16.90119,16.82316,STAR,-0.0006301554,1.144509e-05,1.1919599999999981,0.4412400000000005,0.17089,0.07802999999999827,2
18.92448,17.48112,16.84639,16.43836,16.21522,GALAXY,0.07356101,9.999615e-06,1.4433599999999984,0.6347300000000011,0.4080300000000001,0.22314000000000078,0
17.71084,16.13023,15.36476,14.73292,14.53086,GALAXY,-5.479628e-06,6.325858e-06,1.58061,0.7654700000000005,0.6318400000000004,0.20205999999999946,0
19.22725,17.60055,16.84223,16.44231,16.11445,GALAXY,0.04660346,1.739981e-05,1.6267000000000031,0.7583199999999977,0.3999200000000016,0.3278599999999976,0
17.58861,16.64228,16.41006,16.31431,16.30884,STAR,-0.0009771491,1.334131e-05,0.9463299999999997,0.2322199999999981,0.09575000000000244,0.005469999999998976,2
19.0469,17.96087,17.57546,17.4022,17.33864,STAR,-0.0001201967,1.169529e-05,1.086030000000001,0.38541000000000025,0.17325999999999908,0.06355999999999895,2
17.84211,16.37089,15.83525,15.64082,15.576,STAR,1.07955e-05,8.301334e-06,1.4712200000000024,0.535639999999999,0.19443000000000055,0.06481999999999921,2
18.23563,17.00879,16.51683,16.17809,16.04699,GALAXY,0.05735351,9.386024e-06,1.2268399999999993,0.4919600000000024,0.3387399999999978,0.1311,0
16.95177,17.00049,17.3591,17.64877,17.96243,STAR,-0.0001154535,2.254469e-05,-0.04871999999999943,-0.3586100000000023,-0.28966999999999743,-0.31366000000000227,2
18.81917,18.3814,18.25552,18.24124,18.0659,QSO,2.485893,0.00042471,0.43777000000000044,0.12587999999999866,0.014279999999999404,0.17534000000000205,1
19.1897,19.15407,19.15026,18.78833,18.73487,QSO,1.781005,0.0001795479,0.03562999999999761,0.0038100000000014234,0.361930000000001,0.05345999999999762,1
19.08665,18.23055,17.95466,17.81532,17.64457,GALAXY,0.01115337,6.794055e-06,0.8560999999999979,0.2758900000000004,0.13934000000000069,0.17074999999999818,0
17.57514,16.50827,15.83744,15.40973,15.16026,QSO,0.06413009,3.01067e-05,1.0668700000000015,0.6708299999999987,0.42771000000000114,0.24947000000000052,1
16.74159,15.08092,14.24666,13.78206,13.44575,GALAXY,0.03561575,7.145476e-06,1.6606699999999979,0.8342600000000004,0.4646000000000008,0.3363099999999992,0
18.17356,16.10527,14.99733,14.4907,14.10314,GALAXY,0.09713762,1.442467e-05,2.0682899999999975,1.107940000000001,0.5066299999999995,0.38756000000000057,0
19.40131,17.53038,16.58896,16.11734,15.74396,GALAXY,0.07114744,1.513811e-05,1.8709299999999978,0.9414200000000008,0.4716200000000015,0.37337999999999916,0
19.5386,17.92218,17.11682,16.67504,16.3518,GALAXY,0.124313,1.476352e-05,1.616419999999998,0.8053600000000003,0.4417800000000014,0.3232399999999984,0
19.15983,18.18133,17.87062,17.77201,17.69772,STAR,-5.259004e-06,1.086725e-05,0.9785000000000004,0.31071000000000026,0.0986099999999972,0.0742900000000013,2
18.92359,17.8595,17.47635,17.32573,17.25882,STAR,-0.0004272306,1.299667e-05,1.0640900000000002,0.38315000000000055,0.15061999999999998,0.06691000000000003,2
19.06249,17.75871,16.88117,16.43751,16.13486,GALAXY,0.1684408,1.152487e-05,1.3037799999999997,0.8775399999999998,0.4436600000000013,0.30264999999999986,0
19.30431,17.16769,16.08829,15.58639,15.15463,GALAXY,0.1017474,1.58185e-05,2.1366200000000006,1.0793999999999997,0.5019000000000009,0.4317600000000006,0
17.13412,15.24695,14.37833,13.97582,13.67509,GALAXY,0.03416791,6.569424e-06,1.8871699999999993,0.86862,0.4025099999999995,0.3007299999999997,0
18.10846,16.99602,16.50418,16.2818,16.19902,STAR,0.0005598342,1.474153e-05,1.1124399999999994,0.49183999999999983,0.22238000000000113,0.08277999999999963,2
19.23833,17.99342,17.35731,17.01996,16.72586,GALAXY,0.1049512,1.38124e-05,1.2449100000000008,0.6361100000000022,0.33734999999999715,0.29410000000000025,0
18.91854,16.98581,16.09498,15.68296,15.34031,GALAXY,0.04173398,1.269578e-05,1.9327299999999994,0.8908300000000011,0.41202000000000005,0.342649999999999,0
19.26088,17.31039,16.40794,15.98338,15.6307,GALAXY,0.0585393,2.039629e-05,1.9504899999999985,0.9024500000000018,0.4245599999999996,0.3526800000000012,0
19.09525,18.14974,17.81701,17.69837,17.64961,STAR,-0.0003365983,1.195645e-05,0.9455099999999987,0.3327300000000015,0.11863999999999919,0.04876000000000147,2
17.34741,16.39614,16.01934,15.86233,15.80469,STAR,-0.0009629783,7.384314e-06,0.951270000000001,0.37679999999999936,0.15700999999999965,0.05763999999999925,2
19.35767,18.12835,17.65427,17.39077,17.20962,GALAXY,0.04643633,8.970122e-06,1.2293199999999977,0.4740800000000007,0.2635000000000005,0.1811499999999988,0
18.18893,16.78788,16.16949,15.92834,15.78766,STAR,-5.944764e-05,1.125645e-05,1.401049999999998,0.6183900000000015,0.2411499999999993,0.1406799999999997,2
19.34044,17.74257,17.16736,16.95228,16.8705,STAR,-0.0003036717,7.606111e-06,1.5978700000000003,0.575210000000002,0.21508000000000038,0.08177999999999841,2
19.00141,18.12602,17.93701,17.67815,17.5894,GALAXY,0.05305495,4.241942e-06,0.8753899999999994,0.18900999999999968,0.2588600000000021,0.08874999999999744,0
17.87341,15.95517,15.05918,14.63218,14.28056,GALAXY,0.062873,1.199427e-05,1.918239999999999,0.8959900000000012,0.4269999999999996,0.3516200000000005,0
19.34733,16.82756,15.64147,15.18684,14.91386,STAR,-9.983682e-05,8.694306e-06,2.519770000000001,1.1860899999999983,0.45462999999999987,0.27298000000000044,2
19.02258,17.6451,17.05718,16.71134,16.42423,GALAXY,0.04851687,1.144796e-05,1.377480000000002,0.5879200000000004,0.34583999999999904,0.2871099999999984,0
